#{"t_start": 1764239192.7362602, "env_id": "CityDrone-v0"}
r,l,t
521.842136,16,59.330997
-47.58978,3,59.33824
-28.692752,12,59.360248
-34.704926,11,59.385575
-60.836215,21,59.421252
-22.000971,400,60.226821
533.122205,56,60.320974
529.5,10,60.338819
-33.905233,10,60.356642
516.05,9,60.373876
522.366408,11,60.394954
509.407248,20,60.432496
529.688544,14,60.463084
518.209928,17,60.495667
-33.981841,9,60.511062
-21.23932,12,60.534255
-28.466811,11,60.558693
-25.447059,13,60.584146
-45.071573,8,60.602741
-24.059341,12,60.623762
515.044272,8,60.643566
-35.189708,9,60.662853
529.131546,32,60.727909
538.19126,28,60.787509
505.9,2,60.791075
520.65,7,60.85363
-30.886012,9,60.874461
-26.41485,16,60.911184
550.520499,122,61.21056
-50.05,1,61.212241
-32.982217,9,61.229151
534.71068,13,61.249319
-27.186889,12,61.271173
524.861904,36,61.336403
536.103509,14,61.36104
512.361103,7,61.374263
502.95,1,61.375733
-34.491326,9,61.393369
530.174515,29,61.449831
-25.939708,14,61.47465
-23.222583,17,61.502682
-27.978633,12,61.524796
-24.264264,14,61.547301
523.11022,9,61.5641
-32.311993,8,61.579679
506.3,4,61.587469
-26.786005,19,61.617191
-50.05,1,61.621773
-47.753922,3,61.625297
531.990722,12,61.651069
-25.037503,13,61.672571
-22.531477,12,61.695687
493.084271,24,61.733763
533.7,16,61.762763
-50.05,1,61.764283
528.65,7,61.775274
-22.171047,13,61.800852
523.11022,9,61.817465
543.17681,18,61.856221
531.796078,12,61.885052
-50.05,1,61.886525
-43.880244,54,62.050268
-45.668757,3,62.056692
-27.803912,12,62.092349
-47.005419,3,62.096064
519.261904,8,62.112092
-45.755305,3,62.116828
523.922205,10,62.141871
-38.747059,9,62.157958
-46.899117,3,62.165944
-50.05,1,62.168033
-50.05,1,62.170272
-50.05,1,62.172186
518.311904,7,62.18742
-22.813022,13,62.207504
-37.064336,6,62.220251
536.103509,14,62.240848
520.249111,8,62.256267
-50.05,1,62.25771
527.388544,10,62.274467
-50.05,1,62.275896
-30.686005,7,62.291531
516.47033,6,62.301605
-50.05,1,62.303067
521.96022,12,62.324986
510.124555,4,62.329805
-16.409025,17,62.360998
-33.981841,9,62.37717
510.124555,4,62.382264
-45.432368,3,62.38936
521.416408,10,62.407333
-30.490763,7,62.4187
-50.05,1,62.423115
532.81068,11,62.44235
516.65,7,62.455391
-28.975565,9,62.473005
524.731546,10,62.491159
-20.887167,13,62.514118
-50.05,1,62.515563
524.731546,10,62.533204
-50.05,1,62.534674
514.185281,6,62.544154
-50.05,1,62.545644
-34.068454,6,62.55872
-24.630119,11,62.578015
-47.186508,3,62.583117
511.961103,5,62.592373
-23.680119,12,62.615963
-22.797454,11,62.635829
-29.086889,10,62.65486
518.75,5,62.664424
-46.641373,8,62.682468
-47.10128,3,62.686068
-43.086135,21,62.72001
-16.809025,15,62.744361
-26.422385,11,62.766226
-50.05,1,62.767791
-44.653872,3,62.771284
-50.05,1,62.775712
521.742136,8,62.789655
-50.05,1,62.791552
-21.279437,15,62.819408
-25.614485,16,62.913618
-46.585704,3,62.918309
-21.078427,15,62.946738
530.789089,13,62.979076
504.178427,3,62.984633
-50.05,1,62.990454
-47.060589,3,62.995788
-47.58978,3,63.006233
-45.668757,3,63.011023
529.288544,12,63.051721
-50.05,1,63.054019
-50.05,1,63.056642
-50.05,1,63.059329
-46.686135,3,63.070554
-47.287104,3,63.081669
526.070499,11,63.111373
523.922205,10,63.138125
-23.481414,12,63.162405
-33.538627,14,63.194566
525.120499,10,63.211482
-21.488828,13,63.235142
526.574515,11,63.252906
518.815525,7,63.263641
522.366408,11,63.282564
-50.05,1,63.288005
-46.493146,3,63.29473
529.5,10,63.318826
525.992423,10,63.344544
-50.05,1,63.346321
-50.05,1,63.351058
521.356248,9,63.36457
-50.05,1,63.369702
514.75,5,63.37827
-25.783047,15,63.406494
-50.05,1,63.407954
517.42033,7,63.419318
532.047716,13,63.447744
-29.800889,9,63.468368
528.609928,19,63.498642
-9.630045,41,63.572247
525.992423,10,63.589746
-188.361161,52,63.689091
-45.145481,3,63.697664
516.65,7,63.708438
530.789089,13,63.736173
521.742136,8,63.748057
523.642136,10,63.764925
520.15,17,63.798734
537.6594,15,63.826048
514.75,5,63.836632
-327.028676,156,64.197131
526.55,9,64.217629
526.974515,13,64.358736
502.95,1,64.360765
-33.355233,9,64.406039
525.992423,10,64.426954
-25.988715,18,64.469758
521.356248,9,64.489282
516.6,8,64.501157
-50.05,1,64.502587
-47.186508,3,64.508873
-35.63,6,64.519178
-25.31485,14,64.545565
-50.05,1,64.547165
-17.426192,15,64.574777
-47.437214,3,64.582803
-24.738111,12,64.604089
-45.622212,3,64.610599
-19.740072,16,64.638966
-46.396211,3,64.645331
507.322136,3,64.650273
527.520499,22,64.693808
-46.493146,3,64.697606
526.55,9,64.714053
-24.738111,12,64.732779
508.85,3,64.73909
-33.329926,9,64.754555
525.920499,14,64.781708
483.212698,28,64.831616
541.763111,23,64.87208
-50.05,1,64.873539
-44.683661,3,64.88001
-35.498476,7,64.890497
-28.439195,10,64.907327
-37.05895,6,64.918179
-32.182217,13,64.942694
529.9,12,64.963875
529.288544,12,64.987248
-23.680119,12,65.00678
521.756248,11,65.027233
-50.05,1,65.029187
-33.598476,9,65.045289
525.120499,10,65.061766
521.356248,9,65.137204
-50.05,1,65.138651
502.95,1,65.140104
-50.05,1,65.145151
528.359928,14,65.17201
510.124555,4,65.182114
530.549751,11,65.201951
521.966408,9,65.222951
520.65,7,65.240638
-30.998496,9,65.261403
-28.985466,12,65.303355
-50.05,1,65.305772
-27.813022,13,65.344652
-50.05,1,65.348319
-32.982217,9,65.377724
533.630613,15,65.419829
521.742136,8,65.43819
-29.953028,8,65.455285
-50.05,1,65.456888
-47.500889,3,65.464025
-27.835542,15,65.497547
-29.42319,10,65.515738
530.204651,20,65.560551
535.2094,14,65.587539
-50.05,1,65.592708
-50.05,1,65.594978
-34.436578,8,65.610991
527.192423,16,65.646941
520.65,7,65.663051
-47.710911,3,65.67199
-45.503922,3,65.676445
538.14126,39,65.757535
-26.539195,12,65.779265
517.42033,7,65.798558
-27.060911,10,65.818927
-31.361993,9,65.844044
-30.986889,8,65.859796
-34.340072,8,65.87802
-46.093146,5,65.888805
-21.528427,24,65.935956
516.148039,11,65.963939
523.772205,13,65.989395
-20.696491,10,66.01073
-33.981841,9,66.031118
512.284271,20,66.066702
-28.587053,12,66.092899
521.816408,12,66.111572
-36.55101,7,66.122977
544.77681,26,66.179945
507.9,2,66.182554
-27.876391,11,66.200477
-23.960911,18,66.238847
-33.788627,9,66.256261
523.222205,14,66.278693
512.482137,15,66.308068
523.11022,9,66.329262
-47.186508,3,66.339503
-25.71485,12,66.368177
-45.321573,3,66.379451
-50.05,1,66.3818
-42.836292,33,66.485422
-50.05,1,66.486957
-50.05,1,66.488694
521.742136,8,66.511146
-34.906779,6,66.525472
-28.537503,13,66.554549
-23.484344,12,66.581643
-50.05,1,66.583316
-50.05,1,66.585121
-23.389708,13,66.611633
-50.6,2,66.615136
520.913708,18,66.651862
-46.493146,3,66.655606
535.640659,18,66.690559
-25.009341,11,66.70898
-46.686135,3,66.715582
-25.037503,13,66.735446
-47.10128,3,66.741748
533.3,14,66.765898
-47.437214,3,66.770059
-47.205728,3,66.776718
-23.680119,12,66.801385
-50.05,1,66.806957
-46.899117,3,66.811765
-25.037503,13,66.839162
-41.038897,5,66.849859
-28.386005,11,66.874678
-32.056779,9,66.894378
516.6,8,66.906252
-47.205728,3,66.912518
524.170499,9,66.933148
-26.339708,12,66.954722
-44.15,3,66.961667
-34.491326,9,66.980547
528.370563,12,67.000201
524.65,7,67.011076
-23.680119,12,67.035702
-49.65,3,67.039207
-50.05,1,67.043444
-29.88978,9,67.056475
520.649111,10,67.074321
-16.319027,18,67.107974
531.189089,15,67.133544
524.731546,10,67.149964
-32.982217,9,67.166926
526.61068,15,67.195306
517.42033,7,67.20603
-29.629639,12,67.22777
-47.205728,3,67.231425
-1117.126192,379,68.06018
-37.081456,6,68.070327
510.124555,4,68.078002
-24.676334,13,68.101518
-46.414692,4,68.106047
-28.464264,8,68.120832
510.124555,4,68.128248
504.728427,2,68.130961
534.203509,12,68.152413
-41.275445,12,68.174651
510.124555,4,68.183146
518.815525,7,68.193487
514.75,5,68.202216
-25.71485,12,68.223756
-50.05,1,68.225201
-25.296491,12,68.244215
-33.661456,11,68.261739
-50.05,1,68.266267
-45.327102,3,68.269927
-50.6,2,68.27527
527.904651,16,68.309178
-37.05895,6,68.322487
534.54126,21,68.372809
528.889089,11,68.402456
-50.05,1,68.410159
-50.05,1,68.412836
514.798039,8,68.436281
-35.104926,9,68.493907
514.644272,6,68.525834
-36.139708,8,68.559439
521.966408,9,68.585724
-25.218794,12,68.616644
541.366092,26,68.672119
-50.05,1,68.677787
523.642136,10,68.698535
-26.153028,12,68.717917
523.622205,16,68.743877
-50.05,1,68.745323
-39.598446,11,68.767013
-50.05,1,68.768711
516.65,7,68.781795
524.322205,12,68.811991
-47.060589,3,68.81805
528.604651,12,68.844699
-46.96077,47,68.928711
520.649111,10,68.949383
-47.10128,3,68.958814
-37.2,4,68.964139
521.016408,8,68.979349
-45.530283,3,68.985985
-50.05,1,68.987414
514.185281,6,68.997041
527.374515,15,69.023255
526.974515,13,69.048099
35.972136,400,70.245134
-50.05,1,70.246599
-28.359278,9,70.263496
-16.997746,15,70.292736
-34.25462,15,70.318264
-36.941326,8,70.331248
47.545292,400,71.183104
-50.05,1,71.184571
-25.71485,12,71.206278
-24.760911,14,71.230006
529.542136,32,71.286739
-25.876192,14,71.311713
-24.110911,11,71.329334
-413.767863,400,72.542209
-50.05,1,72.543835
-45.411033,3,72.551944
-22.141523,21,72.596678
-33.598476,9,72.618166
-19.314264,35,72.686514
-22.115155,14,72.71051
-25.31485,14,72.732554
536.466092,24,72.774318
-42.188096,7,72.789006
-26.539195,12,72.808132
-51.6,2,72.810595
520.249111,8,72.8262
502.95,1,72.827658
-27.12319,14,72.853324
-32.561456,9,72.869313
525.131546,12,72.887979
-22.3383,26,72.932075
52.560117,400,73.76063
-27.52319,12,73.790033
-34.491326,9,73.811429
-25.781414,8,73.826148
505.9,2,73.832309
565.41068,159,74.116757
514.75,5,74.126365
-44.15,3,74.133381
-27.186889,12,74.152085
-28.33923,9,74.168462
533.890722,14,74.659242
-19.710911,43,74.755484
-25.23932,12,74.789038
569.962497,203,75.263151
530.488544,18,75.294748
-35.300121,9,75.310333
-50.05,1,75.311768
522.766408,13,75.33695
-35.642503,9,75.354177
-50.05,1,75.355655
-29.434128,11,75.374868
-36.800249,8,75.390339
521.385281,42,75.461503
-27.28923,8,75.47927
-24.522404,12,75.500048
-47.58978,3,75.506263
-24.760911,14,75.529316
516.185281,16,75.561436
-47.657577,3,75.565724
536.31068,21,75.608211
519.713708,12,75.635811
-50.05,1,75.637384
-26.690072,15,75.668532
514.644272,6,75.682198
-23.389708,13,75.712477
527.538007,11,75.741783
520.249111,8,75.76314
-33.788627,9,75.780665
526.831546,28,75.856227
-37.411807,6,75.874109
-50.05,1,75.877275
514.196211,11,75.918423
519.261904,8,75.940365
-50.05,1,75.942923
-50.05,1,75.953693
530.549751,11,76.002613
508.85,3,76.007759
530.773666,14,76.044727
-25.688715,12,76.127742
-50.05,1,76.13082
533.340659,14,76.204749
-21.268627,12,76.245983
528.370563,12,76.267594
-50.05,1,76.272392
523.231546,10,76.292604
536.103509,14,76.314088
527.61077,10,76.332692
-25.922583,11,76.354665
530.549751,11,76.374052
-46.938897,3,76.377898
518.913708,8,76.393061
-29.957577,9,76.409607
-44.3,16,76.438852
-22.813022,13,76.464127
519.261904,8,76.47891
-50.05,1,76.480365
528.604651,12,76.50318
-28.483047,9,76.51884
-37.064336,6,76.529335
-47.060589,3,76.532933
-30.900889,11,76.556215
-47.060589,3,76.559698
-46.396211,3,76.566817
519.261904,8,76.580416
-23.1,12,76.605157
-26.539195,12,76.625526
-50.05,1,76.626999
-25.80101,12,76.651504
-50.05,1,76.653356
-44.7,14,76.682373
-30.259278,7,76.692982
