#{"t_start": 1764137361.604599, "env_id": "CityDrone-v0"}
r,l,t
-67.543146,155,238.070588
-144.4,202,238.2715
-71.507447,159,238.430528
-67.64949,104,238.535349
-61.722505,157,238.692955
-168.728427,210,238.928021
-55.137722,15,238.943499
-135.778146,197,240.142686
-79.537142,137,240.281109
-67.92967,190,240.472561
-73.908204,186,240.657428
-73.871573,171,240.834601
-79.885903,184,241.040896
-129.2,198,241.239734
-44.985111,7,241.247113
-63.376894,100,241.347768
-48.106527,4,241.352234
-171.280456,197,241.553476
-79.664325,178,241.729487
-72.981938,185,241.929035
-44.680957,6,241.935419
-67.54479,198,243.086577
-69.837742,179,243.264601
-62.521311,8,243.272968
-76.035841,153,243.426532
-64.333312,100,243.525669
-46.966727,8,243.533965
-66.82967,168,243.701944
-69.153915,151,243.858021
-63.876608,138,244.014211
-74.324038,136,244.150191
-70.44949,156,244.306855
-142.943274,197,244.502089
-81.134061,162,244.665941
-157.971573,202,244.871152
-73.000505,12,244.883518
-44.811073,4,244.90166
-69.999086,125,245.034141
-35.455728,18,245.052458
-136.685786,201,246.25219
-64.794449,134,246.388517
-82.51079,185,246.58953
-148.073984,210,246.8027
-81.642078,195,247.014048
-64.357425,168,247.184065
-79.397411,173,247.356316
-82.185903,181,247.53743
-43.375445,10,247.547649
-66.722819,162,247.713255
-72.626796,160,247.879902
-65.48733,164,248.299924
-73.114488,150,248.451804
-73.805879,168,249.606197
-71.054414,173,249.779219
-134.9,196,249.973023
-90.714214,199,250.171104
-75.093752,168,250.37034
-80.520547,186,250.557773
-47.1,12,250.5702
-50.338351,12,250.582546
-66.539656,159,250.742029
-45.89902,13,250.756642
-64.538029,176,250.940224
-45.659153,4,250.944554
-44.798332,4,250.948832
-73.188619,151,251.099034
-65.67381,129,251.225995
-81.535663,12,251.253715
-74.233899,150,251.405736
-120.745218,201,252.568514
-171.67938,41,252.610062
-71.219579,118,252.728768
-117.91966,196,252.924305
-76.177354,148,253.071676
-173.614214,198,253.286521
-212.977226,189,253.47718
-62.736068,159,253.634537
-69.123106,13,253.647836
-57.878789,13,253.661657
-71.96938,179,253.840979
-183.936068,204,254.055101
-74.654074,137,254.190887
-61.118323,111,254.318129
-136.904999,210,254.530567
-68.672029,162,255.761557
-42.397695,9,255.771167
-47.980456,17,255.795087
-56.855676,11,255.806831
-45.030555,5,255.812289
-121.434314,204,256.038601
-139.052591,204,256.245598
-77.094945,163,256.4293
-109.172136,31,256.464479
-71.436068,147,256.615193
-73.18025,189,256.80649
-134.158405,205,257.018453
-81.877226,24,257.047693
-75.590454,179,257.228218
-144.185786,51,257.281801
-72.772641,189,257.485375
-80.567222,19,257.505686
-67.563932,10,257.517384
-140.592359,205,257.722433
-101.088897,28,257.750565
-48.256965,10,257.760838
-70.193481,167,258.883903
-80.49902,164,259.068071
-69.520122,171,259.243816
-42.426486,35,259.280371
-135.46772,194,259.49262
-135.487212,201,259.694805
-169.10002,203,259.899455
-119.9953,198,260.098011
-93.7,57,260.158749
-117.030297,200,260.359194
-65.736068,48,260.408842
-141.292359,200,260.629067
-82.669905,198,260.83084
-69.863652,138,261.93076
-87.127864,194,262.129615
-85.3,83,262.212764
-45.29902,6,262.219068
-83.869048,179,262.398245
-78.357641,147,262.562969
-45.659153,4,262.567535
-69.988131,131,262.698703
-76.007447,153,262.852409
-58.976327,22,262.875371
-129.337941,205,263.082913
-80.749834,163,263.248442
-47.555676,12,263.260654
-78.186971,173,263.443254
-77.130094,148,263.614572
-117.091744,194,263.813324
-48.106493,10,263.824049
-83.58025,188,265.046825
-136.231368,199,265.254416
-62.79621,136,265.393416
-51.833312,24,265.417455
-118.049235,198,265.633272
-69.489658,174,265.814584
-151.436068,205,266.030147
-78.962278,158,266.201485
-98.311103,156,266.362246
-75.740627,197,266.560556
-72.070665,190,266.766154
-80.25267,149,266.917216
-86.221985,157,267.077713
-75.500505,159,268.290909
-71.769521,143,268.437241
-48.179546,4,268.441636
-119.138029,199,268.644549
-121.078552,196,268.859859
-73.154074,160,269.024622
60.4,188,269.214373
-71.776894,170,269.389643
59.9,192,269.581022
-76.493028,171,269.766453
-44.280383,6,269.772945
-63.770036,131,269.918681
-67.470977,195,270.123308
-61.658405,169,270.291948
-94.237722,35,270.328511
-119.223106,184,271.524897
-144.063932,206,271.730523
-69.365151,99,271.846469
-163.9,199,272.046894
-65.710064,165,272.212406
-167.1,204,272.417133
-117.4,198,272.616339
-69.651956,161,272.777564
-69.749288,172,273.135356
-99.88733,115,273.253237
-122.927191,46,273.299987
-65.817237,161,273.460559
-58.524965,16,273.476706
-69.462278,186,274.636191
-99.314214,201,274.845085
-64.389658,129,274.988448
-59.337742,13,275.002032
-67.798529,132,275.136869
-62.737742,144,275.280724
-73.232051,149,275.43289
-128.390022,203,275.640482
-104.12621,120,275.767961
-78.427475,165,275.93897
-70.6,188,276.145611
-70.497353,155,276.301104
-66.489658,154,276.458216
-136.50002,190,276.654056
-76.775815,161,277.77038
-88.756363,50,277.822231
-44.28114,6,277.829053
-70.296657,175,278.01984
-64.203878,134,278.161232
-44.761886,6,278.167548
-75.516625,175,278.341225
-65.649288,141,278.484136
-69.737742,184,278.672808
-67.52967,191,278.867208
-47.1953,4,278.871576
-51.3,9,278.883605
-81.3,180,279.08195
-135.754367,194,279.284164
-73.737205,109,279.393991
-66.08011,144,279.539387
-73.6,158,279.700887
-44.771264,50,279.752622
-67.791108,148,280.943359
-66.673907,124,281.069732
-67.938533,145,281.23357
-66.739958,177,281.411373
-95.624934,19,281.430779
-45.885627,4,281.435135
-46.775045,4,281.43948
-67.570382,171,281.610409
-64.038029,169,281.78528
-70.114214,148,281.932889
-77.416625,193,282.137899
-42.458899,6,282.144881
-78.536068,157,282.305627
-92.459595,43,282.349875
-81.200374,182,282.533537
-66.3,157,282.691695
-100.942727,158,282.85312
-75.463932,185,283.991858
-47.577785,4,283.996235
-68.568853,66,284.063609
-72.524761,144,284.23296
-75.84694,161,284.394592
-78.39492,171,284.565913
-66.616524,187,284.756448
-73.893427,173,284.927207
-62.163932,83,285.009808
-103.527191,50,285.063413
-86.2,179,285.258931
-63.496657,140,285.399946
-69.5953,189,285.588126
-125.483346,206,285.803278
-143.617837,202,286.960438
-74.399495,138,287.098004
-68.842237,156,287.272905
-63.429557,118,287.390974
-278.4,202,287.593325
-80.044615,192,287.787321
-89.762278,161,287.950882
-42.903253,37,287.988909
-70.687917,153,288.157057
-76.336957,165,288.327514
-64.569854,143,288.471
-116.3953,199,288.669194
-99.877226,36,288.705108
-66.1,138,288.845714
-61.758405,152,288.997294
-80.2,187,290.174905
-41.212402,6,290.182254
-128.670092,202,290.389428
-64.989904,184,290.575017
-78.262278,135,290.712158
-71.904465,158,290.878066
-89.695895,160,291.040243
-57.282576,16,291.056574
-134.074164,202,291.273407
-64.000068,138,291.412885
-75.006644,161,291.573254
-123.598246,198,291.7709
-130.917237,209,291.982486
-169.126775,201,293.133971
-68.786007,171,293.328821
-39.243884,24,293.35328
-66.8,142,293.495582
-64.444615,176,293.670598
-169.1,198,293.869814
-168.50002,197,294.066777
-81.314214,168,294.272189
-63.716625,162,294.468923
-74.970382,169,294.638395
-69.228932,157,294.795689
-123.261595,200,294.997319
-76.001961,180,295.176666
-67.100799,140,296.352312
-67.55797,155,296.510379
-64.08733,162,296.672542
-58.003289,71,296.744528
-82.526796,149,296.897746
-48.503226,16,296.91406
-144.9,198,297.11073
-72.67381,183,297.308094
-69.40098,19,297.327868
-68.605116,152,297.483644
-147.643651,199,297.684542
-91.629512,193,297.878763
-80.034268,151,298.030177
-70.051523,163,298.192841
-84.782576,188,299.375527
-74.0,190,299.567638
-69.700374,189,299.756931
-57.517699,68,299.82436
-113.194396,166,299.99823
-53.116954,14,300.012805
-67.024038,141,300.165182
-141.143651,203,300.385243
-66.272029,157,300.549809
-45.142609,6,300.556139
-77.333317,169,300.726223
-157.943634,39,300.766506
-45.416625,29,300.796283
-60.733874,170,300.978756
-107.7,181,301.158303
-77.7,16,301.174605
-80.954074,8,301.182942
-65.89296,179,301.380051
-68.875045,155,302.50119
-51.744184,13,302.515002
-98.872136,20,302.535453
-109.09902,187,302.724701
-119.523106,172,302.897639
-70.891796,182,303.079202
-67.134104,161,303.239701
-44.011073,6,303.245961
-66.93518,173,303.434617
-65.33518,166,303.602769
-87.914214,190,303.792513
-80.646274,141,303.934573
-72.345484,137,304.075726
-68.392771,178,304.258852
-133.081938,205,304.481806
-143.398529,198,305.654013
-169.014835,190,305.85721
-58.893444,11,305.868849
-185.117237,200,306.070731
-74.874599,181,306.249615
-64.773907,170,306.439035
-46.080277,7,306.446391
-45.227864,10,306.456765
-88.793427,155,306.616218
-110.162278,194,306.808448
-122.298246,196,307.006285
62.836068,171,307.181262
-86.520454,151,307.331004
-129.726775,198,307.548598
-124.893932,198,308.994879
-175.0,208,309.212972
-135.298246,196,309.413984
-79.976894,196,309.617398
-66.691796,154,309.788395
-122.828932,200,309.989859
-46.902466,5,309.995259
-68.827475,189,310.185746
-87.9,199,310.387608
-125.4,196,310.586095
-76.491108,151,310.751145
-66.822748,122,310.882617
-56.846376,13,310.896491
-55.518552,10,310.907215
-68.237087,142,312.010654
-64.156009,152,312.165743
-178.523106,211,312.374926
-118.238096,197,312.571853
-117.969999,201,312.792395
-72.290816,167,312.961395
-68.845604,159,313.119665
-80.837722,136,313.254812
-129.74479,199,313.4568
-182.633851,197,313.653898
-67.1,183,313.85967
-142.414214,197,315.040287
-46.84813,4,315.044712
-68.819981,152,315.199029
-63.3953,169,315.380005
-103.635761,71,315.454919
-49.777988,13,315.468198
-105.086661,81,315.552851
-67.936068,179,315.738806
-60.845624,150,316.150944
-62.298246,150,316.301861
-62.098529,127,316.430739
-86.3,184,316.622551
35.1,165,316.798036
-86.050124,60,316.858715
-44.494449,6,316.865073
-142.1,198,317.078561
-61.176621,82,317.163972
-150.508662,175,317.343787
-116.861595,194,318.566985
-68.680683,174,318.741509
-134.927864,187,318.932534
-64.420223,137,319.069504
-71.712003,173,319.271723
-118.375809,200,319.481684
-79.543274,24,319.5062
-67.216625,130,319.636533
-75.8,174,319.814254
-72.60881,154,319.97108
-66.568743,132,320.101771
-155.453658,205,320.328411
-65.828932,161,320.489654
-50.897064,38,320.528074
-68.09902,9,320.537487
-119.262278,194,321.743604
-67.146775,183,321.92739
-64.450124,151,322.077701
-64.253915,155,322.250475
-64.093028,106,322.359285
-72.763905,168,322.528867
-108.57379,150,322.679673
-71.824761,146,322.826489
46.936068,163,322.990865
-59.08975,90,323.08012
-45.362278,6,323.086443
-183.222876,216,323.326572
-49.161576,7,323.334405
-64.723106,167,323.511627
-67.412856,119,323.632022
-103.4,28,323.661666
-65.798246,185,324.959884
-136.869048,160,325.118669
-63.89621,158,325.277458
-60.028277,91,325.368582
-42.21342,26,325.410032
-75.470127,135,325.549164
-72.387079,152,325.703196
-66.293481,141,325.851244
-66.016459,124,325.981761
-45.012104,7,325.990367
-136.914214,195,326.186124
-76.3265,181,326.367239
-119.688897,167,326.552447
-78.9,69,326.621991
-65.334314,160,326.782209
-70.172136,31,326.81393
-73.578422,181,328.013258
-175.091108,180,328.197569
-75.362089,135,328.334105
-80.616954,199,328.560206
-119.808662,177,328.737934
-250.649288,206,328.946023
-70.625421,169,329.118702
-70.012104,156,329.279986
-73.205011,134,329.416521
-76.280557,161,329.601135
-111.6,182,329.785075
52.4,173,329.959699
61.436068,197,331.246625
-70.051142,161,331.413915
-68.0,161,331.576859
-77.528932,170,331.76586
-198.462278,208,331.976265
-58.266068,12,331.989615
-76.870414,149,332.139807
-72.33924,170,332.314449
-60.345624,157,332.472913
-48.151936,7,332.480288
-65.287948,116,332.596804
-70.957171,117,332.73249
-73.675579,124,332.861099
-205.12621,224,333.088356
-66.429473,165,334.250616
-114.449144,175,334.432557
-66.669054,172,334.612228
-78.761595,142,334.920227
-47.217294,4,334.925927
-64.65797,176,335.103844
-46.71025,4,335.108237
-114.52978,176,335.283933
-60.228932,131,335.414705
-106.323106,196,335.61558
-72.245604,134,335.75201
-72.875425,166,335.938755
-154.587038,202,336.144423
-74.5,128,336.27381
-70.358405,158,336.435475
-45.558911,7,336.443588
-52.178422,31,336.477174
-44.054639,6,336.483765
-107.585786,203,337.687961
-79.6,176,337.864392
-45.436068,6,337.870811
-131.5,197,338.241458
-70.517237,182,338.428917
-71.397425,156,338.591538
-132.6,197,338.793475
-69.411885,194,338.990052
-58.881511,149,339.154435
-75.170127,177,339.334064
-76.519535,158,339.495309
-143.498039,202,339.707422
-152.5,200,340.973787
-38.416694,33,341.008225
43.049876,200,341.223512
-48.792154,11,341.235559
-78.275425,136,341.37437
-65.822819,178,341.552593
-138.708146,198,341.754744
-120.319414,197,341.955753
-132.463932,196,342.151901
-63.338096,129,342.298285
-78.071068,60,342.36337
-64.814719,137,342.50051
-67.451142,118,342.619303
-115.627381,84,342.705835
-46.284227,4,342.710311
-111.284724,159,342.871434
